"","IdVote","RegistrationNumber","BusinessTitle","Subject","IdSession","NrValid","Yes","Result_share_yes","Result","ja_svp","ja_fdp","ja_cvp","ja_sp","ja_gruene","valid_svp","valid_fdp","valid_cvp","valid_sp","valid_gruene","ja_share_svp","ja_share_fdp","ja_share_cvp","ja_share_sp","ja_share_gruene"
"258",12163,8423,"Grenzüberschreitende Handhabung des Verkehrs mit Feuerwaffen. Vertrag mit dem Fürstentum Liechtenstein","Schlussabstimmung",4906,194,194,1,"Ja",55,29,31,44,14,55,29,31,44,14,1,1,1,1,1
"259",12164,8424,"Epidemiengesetz. Verlängerung des dringlichen Bundesgesetzes","Schlussabstimmung",4906,192,188,0.979166666666667,"Ja",50,29,30,44,13,55,29,30,44,14,0.909090909090909,1,1,1,0.928571428571429
"260",12195,8455,"Haftung der Unternehmen für die Kosten der Altlastensanierung","Gesamtabstimmung",4907,183,131,0.715846994535519,"Ja",0,26,28,43,14,50,28,28,43,14,0,0.928571428571429,1,1,1
"261",12201,8461,"Gewässerschutzgesetz. Teilrevision","Gesamtabstimmung",4907,178,109,0.612359550561798,"Ja",46,27,27,0,0,47,27,27,43,14,0.978723404255319,1,1,0,0
"262",12204,8464,"Aarhus-Konvention. Genehmigung","Gesamtabstimmung",4907,181,93,0.513812154696133,"Ja",0,2,17,43,14,50,28,28,43,14,0,0.0714285714285714,0.607142857142857,1,1
"263",12232,8492,"Aus- und Weiterbildungskosten. Steuerliche Behandlung. Bundesgesetz","Gesamtabstimmung",4907,154,131,0.850649350649351,"Ja",54,29,28,7,2,54,29,28,43,14,1,1,1,0.162790697674419,0.142857142857143
"264",12239,8499,"Doppelbesteuerung. Abkommen mit Irland","Gesamtabstimmung",4907,162,154,0.950617283950617,"Ja",28,24,28,43,14,49,24,28,43,14,0.571428571428571,1,1,1,1
"265",12240,8500,"Doppelbesteuerung. Abkommen mit Portugal","Gesamtabstimmung",4907,163,153,0.938650306748466,"Ja",25,25,28,43,14,53,25,28,43,14,0.471698113207547,1,1,1,1
"266",12241,8501,"Doppelbesteuerung. Abkommen mit Bulgarien","Gesamtabstimmung",4907,117,95,0.811965811965812,"Ja",16,24,28,8,2,53,24,28,42,14,0.30188679245283,1,1,0.19047619047619,0.142857142857143
"267",12242,8502,"Doppelbesteuerung. Abkommen mit Slowenien","Gesamtabstimmung",4907,114,102,0.894736842105263,"Ja",20,25,28,7,4,53,25,28,43,14,0.377358490566038,1,1,0.162790697674419,0.285714285714286
"268",12243,8503,"Doppelbesteuerung. Abkommen mit Tschechien","Gesamtabstimmung",4907,117,106,0.905982905982906,"Ja",20,26,28,9,5,53,26,28,43,14,0.377358490566038,1,1,0.209302325581395,0.357142857142857
"269",12244,8504,"Doppelbesteuerung. Abkommen mit Turkmenistan","Gesamtabstimmung",4907,162,143,0.882716049382716,"Ja",14,26,28,43,14,53,26,28,43,14,0.264150943396226,1,1,1,1
"270",12245,8505,"Doppelbesteuerung. Abkommen mit Peru","Gesamtabstimmung",4907,161,148,0.919254658385093,"Ja",19,26,28,43,14,54,26,28,43,14,0.351851851851852,1,1,1,1
"271",12259,8519,"KVG. Teilrevision. Vorübergehende Wiedereinführung der bedarfsabhängigen Zulassung","Gesamtabstimmung",4907,179,103,0.575418994413408,"Ja",1,2,27,42,12,50,28,30,42,13,0.02,0.0714285714285714,0.9,1,0.923076923076923
"272",12266,8526,"Ja zur Hausarztmedizin. Volksinitiative","Gesamtabstimmung",4907,163,123,0.754601226993865,"Ja",3,18,29,42,13,53,27,29,42,13,0.0566037735849057,0.666666666666667,1,1,1
"273",12292,8552,"Aussenwirtschaftspolitik 2012. Bericht","Gesamtabstimmung",4907,165,125,0.757575757575758,"Ja",47,27,27,0,7,47,27,29,40,12,1,1,0.931034482758621,0,0.583333333333333
"274",12294,8554,"Aussenwirtschaftspolitik 2012. Bericht","Gesamtabstimmung",4907,172,109,0.633720930232558,"Ja",47,26,27,0,0,47,26,29,41,12,1,1,0.931034482758621,0,0
"275",12295,8555,"Aussenwirtschaftspolitik 2012. Bericht","Gesamtabstimmung",4907,170,170,1,"Ja",46,26,29,41,11,46,26,29,41,12,1,1,1,1,0.916666666666667
"276",12299,8559,"Aktionsplan „Koordinierte Energieforschung Schweiz“. Massnahmen in den Jahren 2013-2016","Gesamtabstimmung",4907,157,120,0.764331210191083,"Ja",0,26,24,40,13,41,26,26,40,13,0,1,0.923076923076923,1,1
"277",12303,8563,"Aktionsplan „Koordinierte Energieforschung Schweiz“. Massnahmen in den Jahren 2013-2016","Gesamtabstimmung",4907,163,125,0.766871165644172,"Ja",0,26,28,41,13,40,26,28,41,13,0,1,1,1,1
"278",12306,8566,"Aktionsplan „Koordinierte Energieforschung Schweiz“. Massnahmen in den Jahren 2013-2016","Gesamtabstimmung",4907,158,126,0.79746835443038,"Ja",0,27,28,41,13,41,27,28,41,13,0,1,1,1,1
"279",12308,8568,"Aktionsplan „Koordinierte Energieforschung Schweiz“. Massnahmen in den Jahren 2013-2016","Gesamtabstimmung",4907,156,126,0.807692307692308,"Ja",0,27,28,40,13,42,27,28,40,13,0,1,1,1,1
"280",12388,8648,"Bürgerrechtsgesetz. Totalrevision","Gesamtabstimmung",4907,141,80,0.567375886524823,"Ja",8,28,25,0,0,50,28,26,44,14,0.16,1,0.961538461538462,0,0
"281",12393,8653,"Verletzungen des humanitären Völkerrechts. Zusammenarbeit mit den internationalen Gerichten. Änderung","Gesamtabstimmung",4907,159,151,0.949685534591195,"Ja",35,20,25,39,13,48,21,25,39,13,0.729166666666667,0.952380952380952,1,1,1
"282",12400,8660,"Freigabe der Investitionen in erneuerbare Energien ohne Bestrafung der Grossverbraucher","Gesamtabstimmung",4907,178,122,0.685393258426966,"Ja",1,14,29,44,14,47,27,29,44,14,0.0212765957446809,0.518518518518518,1,1,1
"283",12401,8661,"Internationale Organisation für Migration. Änderung der Satzung","Gesamtabstimmung",4907,151,117,0.774834437086093,"Ja",0,22,25,42,12,39,22,25,42,12,0,1,1,1,1
"284",12419,8679,"Stempelsteuer schrittweise abschaffen und Arbeitsplätze schaffen","Gesamtabstimmung",4907,174,120,0.689655172413793,"Ja",50,28,24,0,0,50,28,29,43,11,1,1,0.827586206896552,0,0
"285",12475,8735,"Lebensmittelgesetz. Revision","Gesamtabstimmung",4907,165,120,0.727272727272727,"Ja",2,17,28,42,12,48,25,28,42,12,0.0416666666666667,0.68,1,1,1
"286",12494,8754,"Geldwäschereigesetz. Änderung","Gesamtabstimmung",4907,153,105,0.686274509803922,"Ja",0,16,22,40,12,42,23,22,40,12,0,0.695652173913043,1,1,1
"287",12496,8756,"Pferdehaltung in der Landwirtschaftszone","Schlussabstimmung",4907,186,160,0.860215053763441,"Ja",51,25,29,43,4,52,30,29,44,13,0.980769230769231,0.833333333333333,1,0.977272727272727,0.307692307692308
"288",12497,8757,"Haftung der Unternehmen für die Kosten der Altlastensanierung","Schlussabstimmung",4907,184,130,0.706521739130435,"Ja",1,23,29,44,13,52,30,29,44,13,0.0192307692307692,0.766666666666667,1,1,1
"289",12498,8758,"Bundesgesetz über Banken und Sparkassen (Sicherung der Einlagen). Änderung","Schlussabstimmung",4907,187,112,0.598930481283422,"Ja",32,30,29,0,1,52,30,29,44,13,0.615384615384615,1,1,0,0.0769230769230769
"290",12499,8759,"Gewässerschutzgesetz. Teilrevision","Schlussabstimmung",4907,188,116,0.617021276595745,"Ja",52,29,27,0,0,52,30,29,44,13,1,0.966666666666667,0.931034482758621,0,0
"291",12500,8760,"Direkte Steuern bei den natürlichen Personen. Zeitliche Bemessung","Schlussabstimmung",4907,188,188,1,"Ja",52,30,29,44,13,52,30,29,44,13,1,1,1,1,1
"292",12501,8761,"1:12 - Für gerechte Löhne. Volksinitiative","Schlussabstimmung",4907,186,130,0.698924731182796,"Ja",52,29,29,0,0,52,29,29,44,13,1,1,1,0,0
"293",12502,8762,"Bundesbeschluss über das Nationalstrassennetz. Anpassung","Schlussabstimmung",4907,185,159,0.859459459459459,"Ja",52,30,29,40,0,52,30,29,45,13,1,1,1,0.888888888888889,0
"294",12503,8763,"Bundesbeschluss über das Nationalstrassennetz. Anpassung","Schlussabstimmung",4907,189,102,0.53968253968254,"Ja",12,27,29,24,2,52,30,29,45,13,0.230769230769231,0.9,1,0.533333333333333,0.153846153846154
"295",12504,8764,"Agrarpolitik 2014-2017","Schlussabstimmung",4907,182,141,0.774725274725275,"Ja",5,30,29,45,13,52,30,29,45,13,0.0961538461538462,1,1,1,1
"296",12507,8767,"Verletzungen des humanitären Völkerrechts. Zusammenarbeit mit den internationalen Gerichten. Änderung","Schlussabstimmung",4907,189,187,0.989417989417989,"Ja",50,30,29,45,13,52,30,29,45,13,0.961538461538462,1,1,1,1
"297",12508,8768,"Meeresumweltschutz. Ratifizierung von Übereinkommen und Bundesgesetz über die Seeschifffahrt. Änderung","Schlussabstimmung",4907,187,182,0.973262032085562,"Ja",45,30,29,45,13,52,30,29,45,13,0.865384615384615,1,1,1,1
"298",12509,8769,"Meeresumweltschutz. Ratifizierung von Übereinkommen und Bundesgesetz über die Seeschifffahrt. Änderung","Schlussabstimmung",4907,189,189,1,"Ja",52,30,29,45,13,52,30,29,45,13,1,1,1,1,1
"299",12510,8770,"Ja zur Aufhebung der Wehrpflicht. Volksinitiative","Schlussabstimmung",4907,185,128,0.691891891891892,"Ja",52,28,28,0,1,52,30,29,45,13,1,0.933333333333333,0.96551724137931,0,0.0769230769230769
"300",12511,8771,"Aktionsplan „Koordinierte Energieforschung Schweiz“. Massnahmen in den Jahren 2013-2016","Schlussabstimmung",4907,186,135,0.725806451612903,"Ja",0,29,28,45,13,52,30,28,45,13,0,0.966666666666667,1,1,1
"301",12542,8802,"MWST-Sondersatz für Beherbergungsleistungen. Verlängerung","Gesamtabstimmung",4908,181,145,0.801104972375691,"Ja",48,26,27,9,14,48,27,27,45,14,1,0.962962962962963,1,0.2,1
"302",12544,8804,"Bankengesetz. Genehmigung des 4. Kapitels der Verordnung über die Liquidität der Banken (too big to fail)","Gesamtabstimmung",4908,185,185,1,"Ja",53,27,28,42,14,53,27,28,42,14,1,1,1,1,1
"303",12561,8821,"Schuldbetreibungs- und Konkursgesetz. Sanierungsrecht","Gesamtabstimmung",4908,173,99,0.572254335260116,"Ja",0,0,26,41,13,48,26,29,42,13,0,0,0.896551724137931,0.976190476190476,1
"304",12565,8825,"Kompetenz zum Abschluss völkerrechtlicher Verträge. Vorläufige Anwendung und Verträge von beschränkter Tragweite","Gesamtabstimmung",4908,155,155,1,"Ja",36,23,29,37,12,42,23,29,37,12,0.857142857142857,1,1,1,1
"305",12612,8872,"Frankreich und CERN. Genehmigung der Abkommen über Dienstleistungen","Gesamtabstimmung",4909,180,138,0.766666666666667,"Ja",51,27,30,3,12,52,27,30,42,14,0.980769230769231,1,1,0.0714285714285714,0.857142857142857
"306",12627,8887,"Erneute Verlängerung der kantonalen Zulassung von Arzneimitteln","Gesamtabstimmung",4909,142,142,1,"Ja",40,23,20,33,12,42,23,20,33,12,0.952380952380952,1,1,1,1
"307",12628,8888,"Kostenbeteiligung bei Mutterschaft. Gleichbehandlung","Gesamtabstimmung",4909,154,132,0.857142857142857,"Ja",4,28,29,40,13,39,28,29,40,13,0.102564102564103,1,1,1,1
"308",12645,8905,"Volksinitiative ""Für den öffentlichen Verkehr"" und Finanzierung und Ausbau der Eisenbahninfrastruktur FABI","Gesamtabstimmung",4909,180,156,0.866666666666667,"Ja",23,26,30,42,14,47,29,30,42,14,0.48936170212766,0.896551724137931,1,1,1
"309",12650,8910,"Volksinitiative ""Für den öffentlichen Verkehr"" und Finanzierung und Ausbau der Eisenbahninfrastruktur FABI","Gesamtabstimmung",4909,174,139,0.798850574712644,"Ja",10,23,30,42,14,48,29,30,42,14,0.208333333333333,0.793103448275862,1,1,1
"310",12657,8917,"Volksinitiative ""Für den öffentlichen Verkehr"" und Finanzierung und Ausbau der Eisenbahninfrastruktur FABI","Gesamtabstimmung",4909,174,151,0.867816091954023,"Ja",20,25,30,41,14,48,29,30,41,14,0.416666666666667,0.862068965517241,1,1,1
"311",12659,8919,"Volksinitiative ""Für den öffentlichen Verkehr"" und Finanzierung und Ausbau der Eisenbahninfrastruktur FABI","Gesamtabstimmung",4909,176,143,0.8125,"Ja",14,23,30,42,14,48,29,30,42,14,0.291666666666667,0.793103448275862,1,1,1
"312",12673,8933,"Auswirkungen des Betriebs des Flughafens Zürich auf das Hoheitsgebiet der Bundesrepublik Deutschland. Vertrag","Gesamtabstimmung",4909,176,110,0.625,"Ja",28,29,28,6,0,50,29,29,42,13,0.56,1,0.96551724137931,0.142857142857143,0
"313",12681,8941,"Staatsrechnung 2012","Gesamtabstimmung",4909,162,152,0.938271604938272,"Ja",31,23,27,42,12,41,23,27,42,12,0.75609756097561,1,1,1,1
"314",12682,8942,"Staatsrechnung 2012","Gesamtabstimmung",4909,165,165,1,"Ja",42,24,28,42,12,42,24,28,42,12,1,1,1,1,1
"315",12683,8943,"Staatsrechnung 2012","Gesamtabstimmung",4909,166,165,0.993975903614458,"Ja",41,25,28,42,12,42,25,28,42,12,0.976190476190476,1,1,1,1
"316",12684,8944,"Staatsrechnung 2012","Gesamtabstimmung",4909,166,166,1,"Ja",42,24,28,42,12,42,24,28,42,12,1,1,1,1,1
"317",12685,8945,"Staatsrechnung 2012","Gesamtabstimmung",4909,166,166,1,"Ja",41,25,28,42,12,42,25,28,42,12,0.976190476190476,1,1,1,1
"318",12688,8948,"Voranschlag 2013. Nachtrag I","Gesamtabstimmung",4909,154,127,0.824675324675325,"Ja",5,23,28,42,11,38,23,28,42,11,0.131578947368421,1,1,1,1
"319",12692,8952,"AVIG. Deplafonierung des Solidaritätsprozents","Gesamtabstimmung",4909,180,132,0.733333333333333,"Ja",2,24,29,45,14,49,27,29,45,14,0.0408163265306122,0.888888888888889,1,1,1
"320",12697,8957,"Förderung von Forschung und Innovation in den Jahren 2014-2020. Finanzierung","Gesamtabstimmung",4909,166,146,0.879518072289157,"Ja",23,26,26,44,10,48,26,26,45,12,0.479166666666667,1,1,0.977777777777778,0.833333333333333
"321",12698,8958,"Förderung von Forschung und Innovation in den Jahren 2014-2020. Finanzierung","Gesamtabstimmung",4909,173,151,0.872832369942196,"Ja",26,26,26,45,11,49,26,26,45,11,0.530612244897959,1,1,1,1
"322",12702,8962,"StGB und MStG. Verlängerung der Verfolgungsverjährung","Gesamtabstimmung",4909,180,102,0.566666666666667,"Ja",1,0,26,45,13,51,29,28,45,13,0.0196078431372549,0,0.928571428571429,1,1
"323",12717,8977,"Pädophile sollen nicht mehr mit Kindern arbeiten dürfen. Volksinitiative. Änderung des StGB, MStGB und JStG","Gesamtabstimmung",4909,176,176,1,"Ja",51,29,27,40,14,51,29,27,40,14,1,1,1,1,1
"324",12738,8998,"Bundesgesetz über die Lärmsanierung der Eisenbahnen. Revision","Gesamtabstimmung",4909,186,186,1,"Ja",51,29,28,44,14,51,29,28,44,14,1,1,1,1,1
"325",12740,9000,"Bundesgesetz über die Lärmsanierung der Eisenbahnen. Revision","Gesamtabstimmung",4909,185,185,1,"Ja",50,29,28,44,14,50,29,28,44,14,1,1,1,1,1
"326",12770,9030,"IWF. Kreditvereinbarungen. Verlängerung der Teilnahme der Schweiz","Gesamtabstimmung",4909,165,121,0.733333333333333,"Ja",0,27,28,37,11,44,27,28,38,13,0,1,1,0.973684210526316,0.846153846153846
"327",12828,9088,"Volksinitiative ""Für den öffentlichen Verkehr"" und Finanzierung und Ausbau der Eisenbahninfrastruktur FABI","Schlussabstimmung",4909,149,116,0.778523489932886,"Ja",11,21,21,41,8,45,25,21,41,8,0.244444444444444,0.84,1,1,1
"328",12831,9091,"Menschen mit Behinderungen. Übereinkommen","Gesamtabstimmung",4909,187,119,0.636363636363636,"Ja",1,18,19,45,14,53,28,29,45,14,0.0188679245283019,0.642857142857143,0.655172413793103,1,1
"329",12834,9094,"Markenschutzgesetz. Änderung sowie Swissness-Vorlage","Schlussabstimmung",4909,182,135,0.741758241758242,"Ja",27,21,23,43,14,54,28,29,45,14,0.5,0.75,0.793103448275862,0.955555555555556,1
"330",12835,9095,"Markenschutzgesetz. Änderung sowie Swissness-Vorlage","Schlussabstimmung",4909,192,191,0.994791666666667,"Ja",53,28,29,45,14,54,28,29,45,14,0.981481481481482,1,1,1,1
"331",12836,9096,"Schuldbetreibungs- und Konkursgesetz. Sanierungsrecht","Schlussabstimmung",4909,188,104,0.553191489361702,"Ja",0,0,24,45,13,53,27,28,45,13,0,0,0.857142857142857,1,1
"332",12837,9097,"Verbesserungen der Organisation und der Verfahren des Parlamentes","Schlussabstimmung",4909,185,121,0.654054054054054,"Ja",11,12,29,45,14,54,27,29,45,14,0.203703703703704,0.444444444444444,1,1,1
"333",12838,9098,"Verbesserungen der Organisation und der Verfahren des Parlamentes","Schlussabstimmung",4909,191,106,0.554973821989529,"Ja",9,0,28,45,14,54,27,29,45,14,0.166666666666667,0,0.96551724137931,1,1
"334",12839,9099,"Zivilgesetzbuch. Elterliche Sorge","Schlussabstimmung",4909,173,160,0.92485549132948,"Ja",45,27,26,28,12,54,27,29,45,14,0.833333333333333,1,0.896551724137931,0.622222222222222,0.857142857142857
"335",12840,9100,"Kostenbeteiligung bei Mutterschaft. Gleichbehandlung","Schlussabstimmung",4909,183,141,0.770491803278688,"Ja",5,26,29,45,14,54,27,29,45,14,0.0925925925925926,0.962962962962963,1,1,1
"336",12841,9101,"Volksinitiative ""Für den öffentlichen Verkehr"" und Finanzierung und Ausbau der Eisenbahninfrastruktur FABI","Schlussabstimmung",4909,188,182,0.968085106382979,"Ja",45,27,29,45,14,54,27,29,45,14,0.833333333333333,1,1,1,1
"337",12842,9102,"Volksinitiative ""Für den öffentlichen Verkehr"" und Finanzierung und Ausbau der Eisenbahninfrastruktur FABI","Schlussabstimmung",4909,184,144,0.782608695652174,"Ja",12,22,29,45,14,54,27,29,45,14,0.222222222222222,0.814814814814815,1,1,1
"338",12843,9103,"Volksinitiative ""Für den öffentlichen Verkehr"" und Finanzierung und Ausbau der Eisenbahninfrastruktur FABI","Schlussabstimmung",4909,186,152,0.817204301075269,"Ja",19,23,29,45,14,54,27,29,45,14,0.351851851851852,0.851851851851852,1,1,1
"339",12844,9104,"Doppelbesteuerung. Abkommen mit Irland","Schlussabstimmung",4909,157,148,0.942675159235669,"Ja",12,27,29,45,14,54,27,29,45,14,0.222222222222222,1,1,1,1
"340",12845,9105,"Neue Arbeitsplätze dank erneuerbaren Energien (Cleantech Initiative). Volksinitiative","Schlussabstimmung",4909,191,118,0.617801047120419,"Ja",54,27,27,0,0,54,27,29,45,14,1,1,0.931034482758621,0,0
"341",12846,9106,"Geldwäschereigesetz. Änderung","Schlussabstimmung",4909,189,135,0.714285714285714,"Ja",0,25,29,45,14,54,27,29,45,14,0,0.925925925925926,1,1,1
"342",12847,9107,"Familieninitiative: Steuerabzüge auch für Eltern, die ihre Kinder selber betreuen. Volksinitiative","Schlussabstimmung",4909,182,110,0.604395604395604,"Ja",1,22,8,45,14,53,26,29,45,14,0.0188679245283019,0.846153846153846,0.275862068965517,1,1
"343",12848,9108,"Frankreich und CERN. Genehmigung der Abkommen über Dienstleistungen","Schlussabstimmung",4909,184,138,0.75,"Ja",53,26,29,0,9,53,26,29,45,14,1,1,1,0,0.642857142857143
"344",12849,9109,"Doppelbesteuerung. Abkommen mit Portugal","Schlussabstimmung",4909,152,146,0.960526315789474,"Ja",10,26,29,46,14,52,26,29,46,14,0.192307692307692,1,1,1,1
"345",12850,9110,"StGB und MStG. Verlängerung der Verfolgungsverjährung","Schlussabstimmung",4909,188,111,0.590425531914894,"Ja",2,0,28,45,14,53,26,29,45,14,0.0377358490566038,0,0.96551724137931,1,1
"346",12851,9111,"Internationale Organisation für Migration. Änderung der Satzung","Schlussabstimmung",4909,190,135,0.710526315789474,"Ja",0,25,29,46,14,54,26,29,46,14,0,0.961538461538462,1,1,1
"347",12852,9112,"Doppelbesteuerung. Abkommen mit Bulgarien","Schlussabstimmung",4909,151,143,0.947019867549669,"Ja",7,26,29,46,14,54,26,29,46,14,0.12962962962963,1,1,1,1
"348",12853,9113,"Doppelbesteuerung. Abkommen mit Slowenien","Schlussabstimmung",4909,140,132,0.942857142857143,"Ja",6,26,29,46,4,54,26,29,46,14,0.111111111111111,1,1,1,0.285714285714286
"349",12854,9114,"Doppelbesteuerung. Abkommen mit Tschechien","Schlussabstimmung",4909,142,134,0.943661971830986,"Ja",8,26,29,46,4,54,26,29,46,14,0.148148148148148,1,1,1,0.285714285714286
"350",12855,9115,"Doppelbesteuerung. Abkommen mit Turkmenistan","Schlussabstimmung",4909,151,140,0.927152317880795,"Ja",9,26,25,46,13,53,26,28,46,14,0.169811320754717,1,0.892857142857143,1,0.928571428571429
"351",12856,9116,"Doppelbesteuerung. Abkommen mit Peru","Schlussabstimmung",4909,152,143,0.940789473684211,"Ja",8,26,29,46,13,54,26,29,46,14,0.148148148148148,1,1,1,0.928571428571429
"352",12857,9117,"KVG. Teilrevision. Vorübergehende Wiedereinführung der bedarfsabhängigen Zulassung","Schlussabstimmung",4909,184,107,0.581521739130435,"Ja",2,1,28,46,10,53,26,28,46,14,0.0377358490566038,0.0384615384615385,1,1,0.714285714285714
"353",12858,9118,"Auswirkungen des Betriebs des Flughafens Zürich auf das Hoheitsgebiet der Bundesrepublik Deutschland. Vertrag","Schlussabstimmung",4909,182,106,0.582417582417582,"Ja",29,26,27,4,0,54,26,28,46,14,0.537037037037037,1,0.964285714285714,0.0869565217391304,0
"354",12859,9119,"Freigabe der Investitionen in erneuerbare Energien ohne Bestrafung der Grossverbraucher","Schlussabstimmung",4909,189,133,0.703703703703704,"Ja",4,19,28,46,14,54,26,28,46,14,0.0740740740740741,0.730769230769231,1,1,1
"355",12860,9120,"Erneute Verlängerung der kantonalen Zulassung von Arzneimitteln","Schlussabstimmung",4909,188,188,1,"Ja",54,26,27,46,13,54,26,27,46,13,1,1,1,1,1
"356",12861,9121,"MWST-Sondersatz für Beherbergungsleistungen. Verlängerung","Schlussabstimmung",4909,181,129,0.712707182320442,"Ja",54,26,28,3,8,54,26,28,46,14,1,1,1,0.0652173913043478,0.571428571428571
"357",12862,9122,"AVIG. Deplafonierung des Solidaritätsprozents","Schlussabstimmung",4909,186,132,0.709677419354839,"Ja",2,22,27,46,13,54,26,27,46,13,0.037037037037037,0.846153846153846,1,1,1
"358",12888,9148,"Genehmigung und Umsetzung des Foreign Account Tax Compliance Act (FATCA). Abkommen mit den Vereinigten Staaten","Gesamtabstimmung",4910,163,112,0.687116564417178,"Ja",0,28,27,36,1,49,30,30,41,13,0,0.933333333333333,0.9,0.878048780487805,0.0769230769230769
"359",12893,9153,"Genehmigung und Umsetzung des Foreign Account Tax Compliance Act (FATCA). Abkommen mit den Vereinigten Staaten","Gesamtabstimmung",4910,163,113,0.693251533742331,"Ja",0,28,28,37,1,47,30,30,43,13,0,0.933333333333333,0.933333333333333,0.86046511627907,0.0769230769230769
"360",12924,9184,"Schutz von Kindern vor sexueller Ausbeutung und sexuellem Missbrauch. Genehmigung und Umsetzung","Gesamtabstimmung",4910,188,188,1,"Ja",55,29,28,44,13,55,29,28,44,13,1,1,1,1,1
"361",12927,9187,"Überstellung verurteilter Personen. Vertrag zwischen der Schweiz und Kosovo","Gesamtabstimmung",4910,141,141,1,"Ja",53,29,27,6,8,53,29,27,41,13,1,1,1,0.146341463414634,0.615384615384615
"362",12939,9199,"Im Ausland erbrachte private Sicherheitsdienstleistungen. Bundesgesetz","Gesamtabstimmung",4910,126,124,0.984126984126984,"Ja",53,26,27,0,1,53,26,27,41,11,1,1,1,0,0.0909090909090909
"363",12943,9203,"Bevölkerungs- und Zivilschutzgesetz. Änderung","Gesamtabstimmung",4910,142,142,1,"Ja",42,17,23,34,10,42,17,23,35,10,1,1,1,0.971428571428571,1
"364",12949,9209,"Beschaffung des Kampfflugzeuges Gripen (Rüstungsprogramm 2012 und Gripen-Fondsgesetz)","Gesamtabstimmung",4910,181,113,0.624309392265193,"Ja",53,26,24,0,0,53,28,30,43,11,1,0.928571428571429,0.8,0,0
"365",12953,9213,"Beschaffung des Kampfflugzeuges Gripen (Rüstungsprogramm 2012 und Gripen-Fondsgesetz)","Gesamtabstimmung",4910,185,118,0.637837837837838,"Ja",55,28,25,0,0,55,28,29,43,11,1,1,0.862068965517241,0,0
"366",13003,9263,"Soziale Sicherheit. Abkommen mit den USA","Gesamtabstimmung",4910,174,168,0.96551724137931,"Ja",44,25,26,41,14,50,25,26,41,14,0.88,1,1,1,1
"367",13064,9324,"Agrotreibstoffe. Indirekte Auswirkungen berücksichtigen","Gesamtabstimmung",4910,182,111,0.60989010989011,"Ja",0,5,28,43,14,53,29,28,43,14,0,0.172413793103448,1,1,1
"368",13098,9358,"Karenzfrist bei Mandaten und Funktionen für ehemalige Bundesräte","Gesamtabstimmung",4910,185,99,0.535135135135135,"Ja",53,0,3,37,5,53,30,29,44,12,1,0,0.103448275862069,0.840909090909091,0.416666666666667
"369",13128,9388,"Alkoholgesetz. Totalrevision","Gesamtabstimmung",4910,177,97,0.548022598870056,"Ja",38,23,25,0,10,50,26,28,46,14,0.76,0.884615384615385,0.892857142857143,0,0.714285714285714
"370",13143,9403,"Ja zur Hausarztmedizin. Volksinitiative","Schlussabstimmung",4910,189,140,0.740740740740741,"Ja",3,29,31,42,14,52,29,31,42,14,0.0576923076923077,1,1,1,1
"371",13152,9412,"Alkoholgesetz. Totalrevision","Gesamtabstimmung",4910,180,121,0.672222222222222,"Ja",45,29,28,0,0,49,29,30,42,12,0.918367346938776,1,0.933333333333333,0,0
"372",13193,9453,"StGB und MStG. Änderung des Sanktionenrechts","Gesamtabstimmung",4910,131,77,0.587786259541985,"Ja",2,29,26,0,0,50,29,26,44,13,0.04,1,1,0,0
"373",13206,9466,"Immobilienbotschaft EFD 2013","Gesamtabstimmung",4910,187,187,1,"Ja",51,28,29,45,12,54,28,29,45,12,0.944444444444444,1,1,1,1
"374",13215,9475,"Bildungsprogramme der EU. Beteiligung der Schweiz 2014-2020","Gesamtabstimmung",4910,186,146,0.78494623655914,"Ja",11,27,29,44,13,52,28,29,44,13,0.211538461538462,0.964285714285714,1,1,1
"375",13217,9477,"Zusammenarbeit bei der Anwendung von Wettbewerbsrechten. Abkommen mit der EU","Gesamtabstimmung",4910,172,128,0.744186046511628,"Ja",0,28,25,43,11,49,28,25,43,11,0,1,1,1,1
"376",13230,9490,"Immobilienbotschaft VBS 2013","Gesamtabstimmung",4910,155,133,0.858064516129032,"Ja",50,27,31,4,1,50,27,31,40,12,1,1,1,0.1,0.0833333333333333
"377",13234,9494,"Rüstungsprogramm 2013","Gesamtabstimmung",4910,169,122,0.72189349112426,"Ja",50,27,24,2,0,50,27,24,40,12,1,1,1,0.05,0
"378",13319,9579,"Aus- und Weiterbildungskosten. Steuerliche Behandlung. Bundesgesetz","Schlussabstimmung",4910,171,161,0.941520467836257,"Ja",54,30,31,13,12,54,30,31,46,12,1,1,1,0.282608695652174,1
"379",13320,9580,"Ja zur Hausarztmedizin. Volksinitiative","Schlussabstimmung",4910,195,195,1,"Ja",54,30,31,46,12,54,30,31,46,12,1,1,1,1,1
"380",13321,9581,"Aarhus-Konvention. Genehmigung","Schlussabstimmung",4910,191,99,0.518324607329843,"Ja",0,3,20,46,12,54,30,31,46,12,0,0.1,0.645161290322581,1,1
"381",13322,9582,"Abtreibungsfinanzierung ist Privatsache - Entlastung der Krankenversicherung durch Streichung der Kosten des Schwangerschaftsabbruchs aus der obligatorischen Grundversicherung. Volksinitiative","Schlussabstimmung",4910,188,155,0.824468085106383,"Ja",23,30,22,46,12,54,30,31,46,12,0.425925925925926,1,0.709677419354839,1,1
